name,agents_average_initial_opinion,technology_success_rate,k_S->Q,k_S->L,k_Q->L,k_Q->B,k_L->Q,k_L->B,k_B->S
4_3_10,-0.7,1.0,0.015782282943042777,0.015782282943042777,0.0,0.0,0.0,0.0,0.0
4_4_0,-0.6,0.0,0.1552149439836627,0.18300139656585063,0.003473306572773378,0.04314531718359751,0.0,0.0,0.0
4_4_1,-0.6,0.1,0.1552149439836627,0.18300139656585063,0.003473306572773378,0.04314531718359751,0.0,0.0,0.0
4_4_2,-0.6,0.2,0.1552149439836627,0.18300139656585063,0.003473306572773378,0.04314531718359751,0.0,0.0,0.0
4_4_3,-0.6,0.3,0.1552149439836627,0.18300139656585063,0.003473306572773378,0.04314531718359751,0.0,0.0,0.0
4_4_4,-0.6,0.4,0.1552149439836627,0.18300139656585063,0.003473306572773378,0.04314531718359751,0.0,0.0,0.0
4_4_5,-0.6,0.5,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_4_6,-0.6,0.6,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_4_7,-0.6,0.7,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_4_8,-0.6,0.8,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_4_9,-0.6,0.9,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_4_10,-0.6,1.0,0.1347151481100072,0.1625158614030406,0.0034824928692038953,0.03875364561112366,0.0,0.0,0.0
4_5_0,-0.5,0.0,0.09242309730120198,0.21625418617997494,0.09631306912793308,0.5375768516825784,0.0,0.0,0.0
4_5_1,-0.5,0.1,0.09242309730120198,0.21625418617997494,0.09631306912793308,0.5375768516825784,0.0,0.0,0.0
4_5_2,-0.5,0.2,0.024061603885006,0.15162654072507148,0.11184232314805455,0.3656222259812074,0.0,0.0,0.0
4_5_3,-0.5,0.3,0.024061603885006,0.15162654072507148,0.11184232314805455,0.3656222259812074,0.0,0.0,0.0
4_5_4,-0.5,0.4,0.030110433765440696,0.1558353700297709,0.11412535333930832,0.3432000801181249,0.0,0.0,0.0
4_5_5,-0.5,0.5,0.05181635639707435,0.16527817029552225,0.11945138483813628,0.3005571665800154,0.0,0.0,0.0
4_5_6,-0.5,0.6,0.02851350137198749,0.11579667518875172,0.126743246034617,0.2507411275233789,0.0,0.0,0.0
4_5_7,-0.5,0.7,0.013261014054971335,0.06965863327476095,0.1330465895857913,0.22486527255220734,0.0,0.0,0.0
4_5_8,-0.5,0.8,0.05499957045136467,0.0,0.10429759815281647,0.03019334527305105,0.000540397673482461,0.0025296356528480934,0.001547134211958997
4_5_9,-0.5,0.9,0.14467333174743532,0.0,0.1307545756334829,0.013668461026359664,0.0,0.0,0.0008415381045956236
4_5_10,-0.5,1.0,0.19388135753359992,0.0,0.23113672034761473,0.015539479600176554,0.0,0.00048045318060318295,0.0008627042080652298
4_6_0,-0.4,0.0,0.16626871852086067,0.21928357583330735,0.05529314487580662,1.0036960760959306,0.0,0.0,0.0
4_6_1,-0.4,0.1,0.16626871852086067,0.21928357583330735,0.05529314487580662,1.0036960760959306,0.0,0.0,0.0
4_6_2,-0.4,0.2,0.16626871852086067,0.21928357583330735,0.05529314487580662,1.0036960760959306,0.0,0.0,0.0
4_6_3,-0.4,0.3,0.15553079562322553,0.20346380250579868,0.05796369440613288,1.000025385995853,0.0,0.0,0.0
4_6_4,-0.4,0.4,0.11188094494631495,0.1625051793654989,0.07595031963528662,0.9221396651230691,0.0,0.0,0.0
4_6_5,-0.4,0.5,0.05184014572872978,0.09301054130830581,0.15346203059341587,0.6314717525593372,0.0,0.0,0.0
4_6_6,-0.4,0.6,0.02263033848338777,0.03668046453208165,0.17359336994912894,0.5167627461875136,0.0,0.0,0.0
4_6_7,-0.4,0.7,0.03326773594705178,0.003138166437978515,0.19703127109184385,0.4874955035819322,0.0,0.0,0.0
4_6_8,-0.4,0.8,0.11501351209578312,0.005786324445635842,0.07937039801585821,0.029187441916441986,0.0008825628895808867,0.0,0.0
4_6_9,-0.4,0.9,0.271468722455594,0.0,0.12449234054347282,0.05257819050162182,0.0,0.0,0.0
4_6_10,-0.4,1.0,0.24041520756836604,0.0,0.2531267764911482,0.01723601022659183,0.0,0.0,0.0001864778513062522
4_7_0,-0.3,0.0,0.27315368739259466,0.1128762819701843,0.0,1.3832492959498275,0.019479068242168003,0.17512313241948893,0.0
4_7_1,-0.3,0.1,0.23162817299079008,0.08698623904309165,0.0,1.2381556534717595,0.02003784470428019,0.15518140530692887,0.0
4_7_2,-0.3,0.2,0.19722919783473847,0.08611010001210588,0.0,1.1462279546879486,0.017200933917356026,0.12927862632526219,0.0
4_7_3,-0.3,0.3,0.13150448352145838,0.05968644099266892,0.0,0.9556167412672717,0.018126958060712326,0.09547751515021986,0.0
4_7_4,-0.3,0.4,0.11953192830902376,0.02514728239124625,0.0,0.6546457279719414,0.029556196017080812,0.025198197111991533,0.0
4_7_5,-0.3,0.5,0.1567748289872531,0.026389373869600097,0.0,0.5538501641336933,0.04596042500987849,0.12140802633406336,0.0
4_7_6,-0.3,0.6,0.05396838610655517,0.017550714332526196,0.0,0.21648244998711946,0.043932805269080895,0.10770538683389341,0.0
4_7_7,-0.3,0.7,0.03110071162288117,0.005481483868492109,0.02411982032016264,0.11141134592239708,0.19787462952398385,0.0,0.00010821980413092801
4_7_8,-0.3,0.8,0.0426233933343641,0.005431330906764576,0.10480407308938285,0.0,0.0009003172448313169,0.0,0.0
4_7_9,-0.3,0.9,0.14234824350483918,0.0,0.21537870134467774,0.0,0.0,0.0004995122029133915,0.003563603473072541
4_7_10,-0.3,1.0,0.18891636837569678,0.0,0.2420745167707125,0.0,0.0,0.0,0.002425716764506058
4_8_0,-0.2,0.0,0.13886822754773023,0.057037338264995165,0.0,0.8487347132417156,0.10229356359533882,0.17983332848878436,0.0
4_8_1,-0.2,0.1,0.12886925455202142,0.03161301466887901,0.0,0.781139667137288,0.09442468686031327,0.19019259075795497,0.0
4_8_2,-0.2,0.2,0.08298842442331589,0.030539497311289153,0.0,0.686834381742259,0.08913152871357853,0.1401517962354358,0.0
4_8_3,-0.2,0.3,0.10511902788840687,0.010424656244658024,0.0,0.601656814929332,0.1080331806241881,0.028314050313761652,0.0
4_8_4,-0.2,0.4,0.09167999175060357,0.011138870253768808,0.0,0.45651116426498767,0.10716494375251984,0.040915400519126566,0.0
4_8_5,-0.2,0.5,0.1656691543900702,0.0,0.015418665594574166,0.36508240706963296,0.0016582790501845895,0.1556244306795425,8.803232190627659e-05
4_8_6,-0.2,0.6,0.047982060517714156,0.0,0.05016723859763067,0.22745543883832506,0.1081513711030971,0.0,0.0
4_8_7,-0.2,0.7,0.01426111981911154,0.004782163354314193,0.09385348245661264,0.044821882665995114,0.0988039884705756,0.110677897499535,0.0
4_8_8,-0.2,0.8,0.1343815116155617,0.0,0.12219122124790911,0.01322291698476201,0.00024186858435129035,0.00277028917623201,0.011090342548113148
4_8_9,-0.2,0.9,0.20326562646360538,0.0,0.21048811261390232,0.0,0.0,0.00034797943939545665,0.00383081168777191
4_8_10,-0.2,1.0,0.37055905335584516,0.0,0.2370663808952974,0.0,0.0,0.0,0.003645660571589064
4_9_0,-0.1,0.0,0.09931182280173632,0.05728329036414817,0.0,0.6876617823412653,0.2804166574876127,0.08558549560605772,0.0
4_9_1,-0.1,0.1,0.14991785103283067,0.0,0.0,0.6437600153389885,0.3357933159595386,0.0033345525063132376,0.0
4_9_2,-0.1,0.2,0.1791975563198942,0.004982243373050013,0.0,0.5849252857754951,0.18666756087336725,0.07550705003499303,0.0
4_9_3,-0.1,0.3,0.13182694543080792,0.0,0.0,0.5211558646701003,0.2213887007354221,0.029857082733131982,0.0
4_9_4,-0.1,0.4,0.05026972030460875,0.006954496404028881,0.0,0.3629998635669241,0.32801700569373776,0.0,0.0
4_9_5,-0.1,0.5,0.011524326822897047,0.004887842857931002,0.17176994047651656,0.20159879460626354,0.4753219972008852,0.10156220269206713,0.0
4_9_6,-0.1,0.6,0.003481409073130363,0.026182940510498534,0.12290887633260135,0.10329074754890374,0.3413043425779337,0.1480463244283129,0.0
4_9_7,-0.1,0.7,0.02014843824173805,0.008205399760505739,0.07431754460840058,0.020181461340971756,0.024511445238616227,0.07553138880933992,0.0
4_9_8,-0.1,0.8,0.3039071358862184,0.0,0.10049664750376262,0.02226165301363769,0.0,0.0009241331832851012,0.006789410293858653
4_9_9,-0.1,0.9,0.5513836694532934,0.0,0.20228519664875083,0.006669162517516372,0.0,0.0,0.0003255095765927492
4_9_10,-0.1,1.0,0.8238715658769106,0.0,0.26448295268660543,0.010975200535310628,0.0,0.0,0.0006994757740564183
4_10_0,0.0,0.0,0.04866787694526385,0.04918243732836778,0.0,0.7450435727046462,0.655932486984469,0.0,0.0
4_10_1,0.0,0.1,0.034368546153929445,0.05593434253472802,0.016529890318328154,0.5479764019205454,0.6703156494107709,0.0,0.0
4_10_2,0.0,0.2,0.044750100598001046,0.018231997615377814,0.04564339602127899,0.4629528014554024,0.6159635423409613,0.0,0.0
4_10_3,0.0,0.3,0.03661367390849305,0.0,0.1880833327097787,0.432412227884492,0.6355671983619741,0.0,0.0
4_10_4,0.0,0.4,0.05884084013142685,0.0,0.23894224325569532,0.28713277552941124,0.6701288013723596,0.0,0.0
4_10_5,0.0,0.5,0.01845172635939711,0.0,0.23963319353121365,0.19465324344067722,0.7175431115479044,0.0,0.0
4_10_6,0.0,0.6,0.005466038430169124,0.009177498959359615,0.14564457325035401,0.14177150800023,0.3095941219371561,0.0,0.0
4_10_7,0.0,0.7,0.0,0.020963621351084063,0.06384234000168007,0.02614104494466741,0.037740656948782494,0.02965507006237184,0.0003019873848381665
4_10_8,0.0,0.8,0.3137506432218088,0.0,0.16071497988231193,0.027127935013694995,0.0,0.0008599615442764454,0.0022220788117942435
4_10_9,0.0,0.9,0.10305517437145975,0.04048090406860726,0.16041193865197348,0.0,0.0,5.619493827763065e-05,0.013832010309126586
4_10_10,0.0,1.0,0.15509052827156328,0.02926251695374987,0.24544558722647453,0.0,0.0,0.0005910450016064612,0.017639046848320968
4_11_0,0.1,0.0,0.15898838877575405,0.07216584804892628,0.2015256911793131,0.5643029030205645,0.8121358636556111,0.0,0.0
4_11_1,0.1,0.1,0.05088759131855606,0.05631228473332221,0.09864731459992149,0.48795518520343306,0.6659869309915674,0.0,0.0
4_11_2,0.1,0.2,0.07205855920453935,0.05898918739568727,0.10861707901862858,0.39306876419754433,0.6067897713426014,0.0,0.0
4_11_3,0.1,0.3,0.0,0.06628001182501514,0.05847089226213823,0.3170597990295704,0.5354674253678441,0.0,0.0
4_11_4,0.1,0.4,0.0,0.06278085884333191,0.20646242797438327,0.2409660249885227,0.6024838308411418,0.0,0.0
4_11_5,0.1,0.5,0.00481170812555255,0.05476906823486674,0.17068034763993667,0.14401628257455032,0.4931297014214534,0.0,0.0
4_11_6,0.1,0.6,0.0,0.022634373028757974,0.11677531005669388,0.10985823939945137,0.21912042467898502,0.0,0.0
4_11_7,0.1,0.7,0.05345819919611148,0.0,0.0878450917075437,0.07859743561137385,0.06612903205222989,0.0,0.006454742757991446
4_11_8,0.1,0.8,0.04674249761659976,0.016596504545199453,0.12825337119693125,0.011854046949461017,0.002590180941657183,0.0,0.004289220110312391
4_11_9,0.1,0.9,0.14851810317392905,0.0076195284914107346,0.19165762936351424,0.0,2.0818320532463755e-06,0.0,0.04707505133494707
4_11_10,0.1,1.0,0.256555780485955,0.010984899938963323,0.2542636244897404,0.0,0.00010070908858081108,0.0,0.22100476165583788
4_12_0,0.2,0.0,0.0,0.10604375838906374,0.0,0.5112336381897605,0.4799531431033974,0.0,0.0
4_12_1,0.2,0.1,0.13338123928722662,0.03474907225874928,0.1198972387397929,0.40717125261605497,0.51105318806251,0.0,0.0
4_12_2,0.2,0.2,0.0,0.03674192450963834,0.009535773677907533,0.3417979995111644,0.36597245679347723,0.0,0.0
4_12_3,0.2,0.3,0.0,0.09131368381656293,0.0,0.2639609419040427,0.2919152833430147,0.0,0.0
4_12_4,0.2,0.4,0.0,0.022227439492470212,0.0,0.23311068262670412,0.16234197993899174,0.0,0.0
4_12_5,0.2,0.5,0.04318495110168474,0.0,0.040677291839771,0.22511918692211846,0.13248183170903713,0.0,0.0
4_12_6,0.2,0.6,0.0,0.01730348400967175,0.06588596868391372,0.10863563051383777,0.07944687418111318,0.012130289470615752,0.0
4_12_7,0.2,0.7,0.0034729878752866854,0.01675753625309211,0.08997171465272769,0.010815005011419186,0.02006076507776807,0.01713200344582076,0.0017770506779511887
4_12_8,0.2,0.8,0.11104877104516386,0.0,0.14093276347711217,0.0,0.0018490622897221127,0.0,0.13836874375557356
4_12_9,0.2,0.9,0.22955317837320713,0.0,0.1855154529693583,0.0,0.0,0.0,0.06605009327974613
4_12_10,0.2,1.0,0.26138622796776495,0.12516170317302844,0.21427758806664718,0.0,0.0,0.0,0.039554122650183765
4_13_0,0.3,0.0,0.1501823674615588,0.0,0.10569706090172964,0.5020809524431126,0.3893214605183641,0.0,0.0
4_13_1,0.3,0.1,0.16548129303924988,0.01753597783177105,0.13951842595146988,0.39951001066532893,0.31010467071462794,0.0,0.0
4_13_2,0.3,0.2,0.05654183984030927,0.015137935727201858,0.055984038543833804,0.34724307470325444,0.22361437108771653,0.0,0.0
4_13_3,0.3,0.3,0.09522917888103043,0.0,0.18752602572195426,0.3096662148739498,0.2951591030610911,0.0,0.0
4_13_4,0.3,0.4,0.0,0.059336072724067414,1.7849969093800766e-05,0.21504715545391054,0.12168295966191653,0.0,0.0
4_13_5,0.3,0.5,0.0,0.025487930828579523,0.0808981046388988,0.20303557733833075,0.12224274963757742,0.0,0.0
4_13_6,0.3,0.6,0.020729416984782853,0.0,0.16884020071948258,0.11830940802914763,0.11632519876633476,0.002957998006357245,0.0
4_13_7,0.3,0.7,0.016139165469373638,0.0,0.10237180925941829,0.0409752569249779,0.03641336385700724,0.0016316037483626066,0.0
4_13_8,0.3,0.8,0.17073319143601173,0.0782248942325325,0.15671185736041032,0.0,0.0017965997635092392,0.0,0.00817927634012208
4_13_9,0.3,0.9,0.09199131891560199,0.11285987814430169,0.19978650039175047,0.0,0.0,0.0,0.009615161761213263
4_13_10,0.3,1.0,0.10021783574465212,0.11855170294465338,0.25654413195012055,0.0,0.0,0.0,0.004448588153929384
4_14_0,0.4,0.0,0.10048222696754779,0.04855715165841321,0.09853195130810474,0.4620223444776855,0.3239944903450324,0.0,0.0
4_14_1,0.4,0.1,0.017753403910495305,0.0,0.0,0.37678034679110417,0.22664639345599671,0.0,0.0
4_14_2,0.4,0.2,0.014514953007549788,0.0,0.0,0.3436696053505324,0.18696814441094156,0.0,0.0
4_14_3,0.4,0.3,0.031281412724285786,0.0,0.0,0.2867924233207132,0.13590833358257204,0.0,0.0
4_14_4,0.4,0.4,0.0,0.0,0.0,0.23545134043928234,0.09862563637909211,0.0,0.0
4_14_5,0.4,0.5,0.03765567990079449,0.0,0.0,0.20618710194617587,0.06919367655125418,0.0,0.0
4_14_6,0.4,0.6,0.01432540755996287,0.0,0.003992667082126038,0.0894046965581283,0.041222029387792736,0.0,0.0
4_14_7,0.4,0.7,0.014376795855274769,0.0,0.03870256607208674,0.03221861715523345,0.02012560102197392,0.0,0.0
4_14_8,0.4,0.8,0.010590945427479018,0.021066939706899903,0.16521558567782085,0.0,0.00045348501011076406,0.0,0.00031982252984240936
4_14_9,0.4,0.9,0.0111456008107244,0.028086813638252682,0.1963893149639635,0.0,0.0,0.0,0.0
4_14_10,0.4,1.0,0.019823411218436043,0.019874123181468258,0.2870335858012649,0.0,0.0,0.0,0.0
4_15_0,0.5,0.0,0.09499228090770456,0.02805852836107312,0.0,0.4399728963954836,0.2642182527324216,0.0,0.0
4_15_1,0.5,0.1,0.03549441702890331,0.0,0.0,0.4190521166955761,0.21472930967022577,0.0,0.0
4_15_2,0.5,0.2,0.08215950564850855,0.0,0.0,0.3651876342108803,0.18293170791950542,0.0,0.0
4_15_3,0.5,0.3,0.0249303754009821,0.0,0.0,0.31277024698337,0.14981181872622581,0.0,0.0
4_15_4,0.5,0.4,0.008655791401851857,0.0,0.0,0.21679238495168754,0.10372411903992905,0.0,0.0
4_15_5,0.5,0.5,0.06041933950306215,0.0,0.07817404610018228,0.1946133912589358,0.10465047674630445,0.0,0.0
4_15_6,0.5,0.6,0.022831630066701622,0.0,0.0,0.12111505176081569,0.03479327767068654,0.0,0.0
4_15_7,0.5,0.7,0.07756898346686733,0.0,0.0456707913809136,0.05595848715598958,0.02190358422204057,0.0,0.020037371064642366
4_15_8,0.5,0.8,0.04080318014142943,0.0,0.13993164851904644,0.0,0.00028945680814608873,0.0,0.0
4_15_9,0.5,0.9,0.02947790411351693,0.004279362065043411,0.20607176528201573,0.0,0.0,0.0,0.0
4_15_10,0.5,1.0,0.027228160557412253,0.007022428187856632,0.2468054650710283,0.0,0.0,0.0,0.0
4_16_0,0.6,0.0,0.14756720452799282,0.02897430074864277,0.0,0.42988107195292363,0.2125852119256382,0.0,0.0
4_16_1,0.6,0.1,0.11697948986906083,0.0,0.0,0.37269804864340605,0.1739041637380786,0.0,0.0
4_16_2,0.6,0.2,0.11484130151813826,0.0,0.0,0.3533426062875915,0.1556772155703073,0.0,0.0
4_16_3,0.6,0.3,0.040877884901384554,0.0,0.0,0.26177375765367356,0.12153960561258784,0.0,0.0
4_16_4,0.6,0.4,0.03804472363441631,0.0,0.0,0.20075598936649688,0.08818386499048331,0.0,0.0
4_16_5,0.6,0.5,0.0053927979322025464,0.0,0.0,0.17768292302080946,0.06252101353565362,0.0,0.0
4_16_6,0.6,0.6,0.023885277011907634,0.0,0.0,0.1257491770491428,0.02808562548989794,0.0,0.0
4_16_7,0.6,0.7,0.03589119803592853,0.0,0.08932226511337878,0.03448364584647583,0.014171357598948563,0.002932343493984753,0.0046570412363723945
4_16_8,0.6,0.8,0.0,0.0,0.2211573447676639,0.012014477556311791,0.00041724854130991627,0.0,0.0
4_16_9,0.6,0.9,0.0,0.0,0.2814058634794568,0.02646249662851334,6.696717781651834e-05,0.0,0.0
4_16_10,0.6,1.0,0.0,0.0,0.29380479090423733,0.030098743749462545,0.0,0.0,0.0
4_17_0,0.7,0.0,0.0824747484097992,0.051142295009392345,0.0,0.40316663659115076,0.1865000122468319,0.0,0.0
4_17_1,0.7,0.1,0.05436628245560158,0.013604297968979193,0.0,0.344015686285415,0.1517603144449794,0.0,0.0
4_17_2,0.7,0.2,0.13319532084945856,0.017317430240927755,0.0,0.3495648517322434,0.12918382781802212,0.0,0.0
4_17_3,0.7,0.3,0.052599015950621476,0.0,0.0,0.2904199301462954,0.10208200676793557,0.0,0.0
4_17_4,0.7,0.4,0.038807197700323266,0.0,0.0,0.24692915733926216,0.07751533032321407,0.0,0.0
4_17_5,0.7,0.5,0.0333950267974135,0.0,0.0,0.18143002568844124,0.051060610200581676,0.0,0.0
4_17_6,0.7,0.6,0.011048073035005658,0.0,0.0,0.10275464512915122,0.02541144869112881,0.0,0.0
4_17_7,0.7,0.7,0.06094470282000147,0.0,0.06532513024559734,0.08173123297585613,0.011770683550279389,0.0,0.01749659514258835
4_17_8,0.7,0.8,0.0,0.0,0.23797694550160697,0.03971488672759155,0.00013591711474347922,0.0,0.0
4_17_9,0.7,0.9,0.0,0.0,0.24650964629249233,0.04738506232216185,0.0,0.0,0.0
4_17_10,0.7,1.0,0.0,0.0,0.25700191608213774,0.05141396142367038,0.0,0.0,0.0
4_18_0,0.8,0.0,0.003624647576103653,0.13600460598653236,0.0,0.34382116373320626,0.16600002490385546,0.0,0.0
4_18_1,0.8,0.1,0.051849941393199546,0.020638491552334166,0.0,0.35690475710494163,0.13200728551619487,0.0,0.0
4_18_2,0.8,0.2,0.06371139210239032,0.012081459100868434,0.0,0.3165634032594013,0.1121534942967236,0.0,0.0
4_18_3,0.8,0.3,0.007390462351600518,0.0,0.0,0.23186112291732833,0.08241198518047,0.0,0.0
4_18_4,0.8,0.4,0.0,0.0,0.0,0.17373493367043166,0.06397901607042875,0.0,0.0
4_18_5,0.8,0.5,0.060916409609850265,0.0,0.0,0.23731165168063603,0.041291330219592366,0.0,0.0
4_18_6,0.8,0.6,0.0,0.0,0.0,0.0683297398758024,0.019692264674454327,0.0,0.0
4_18_7,0.8,0.7,0.07417298272897208,0.0023350360893380447,0.012857154686036622,0.10978860301334295,0.005810322522822625,0.0,0.18680664018513682
4_18_8,0.8,0.8,0.0,0.0,0.20410734998670177,0.04652575607736252,0.0,0.0,0.0
4_18_9,0.8,0.9,0.0,0.0,0.2130355741924226,0.05076145525884268,0.0,0.0,0.0
4_18_10,0.8,1.0,0.0,0.0,0.23494543002830623,0.059272676450128535,0.0,0.0,0.0
4_19_0,0.9,0.0,0.11334944920706576,0.2666918421190107,0.0,0.3295789839518092,0.1483423171500466,0.0,0.0
4_19_1,0.9,0.1,0.03851439460712992,0.11911355919944693,0.0,0.3453956591823824,0.1182301523657871,0.0,0.0
4_19_2,0.9,0.2,0.004346317667708917,0.11077505821767994,0.0,0.24609288818572794,0.09861978595125388,0.0,0.0
4_19_3,0.9,0.3,0.0,0.03020648383621242,0.0,0.1892158688893385,0.07372405816094946,0.0,0.0
4_19_4,0.9,0.4,0.0,0.0,0.0,0.16762604317481303,0.05340552150925959,0.0,0.0
4_19_5,0.9,0.5,0.01973490423208748,0.0,0.0,0.17017813047651767,0.034157303142074526,0.0,0.0
4_19_6,0.9,0.6,0.027533818648360704,0.0,0.0,0.14288715298548643,0.01722082383863011,0.0,0.0
4_19_7,0.9,0.7,0.0421478182924251,0.0,0.0,0.011488317078377911,0.0027784229915482255,0.0,0.0
4_19_8,0.9,0.8,0.0,0.0,0.21406588605360286,0.06159441314796761,0.0,0.0,0.0
4_19_9,0.9,0.9,0.0,0.0,0.2412606287493297,0.07203188749442034,0.0,0.0,0.0
4_19_10,0.9,1.0,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
4_20_0,1.0,0.0,0.2577118190125075,0.2577118190125075,0.08276846963799955,0.3470414698619923,0.1485123510341082,0.0,0.0
4_20_1,1.0,0.1,0.04913675424059847,0.18729354289398145,0.0,0.31384587424887034,0.11557675572987444,0.0,0.0
4_20_2,1.0,0.2,0.025313135936317142,0.16926362085839955,0.0,0.2117557704171706,0.09035558091319969,0.0,0.0
4_20_3,1.0,0.3,0.0,0.029142033950608402,0.0,0.19582560945794403,0.06394645672891557,0.0,0.0
4_20_4,1.0,0.4,0.024411511956717747,0.0,0.0,0.1788271098753789,0.042729410501928584,0.0,0.0
4_20_5,1.0,0.5,0.0661450345025389,0.0,0.0,0.21923118658312846,0.02952281326256972,0.0,0.0
4_20_6,1.0,0.6,0.026513363427696317,0.0,0.0,0.09967465948200951,0.014858805363859284,0.0,0.0
4_20_7,1.0,0.7,0.09993916307689606,0.0,0.0,0.0,0.001525939316092147,0.0006841727071092129,0.0
4_20_8,1.0,0.8,0.0,0.0,0.23908924728357397,0.07063468534041653,0.0,0.0,0.0
4_20_9,1.0,0.9,0.0,0.0,0.2412606287493297,0.07203188749442034,0.0,0.0,0.0
4_20_10,1.0,1.0,0.0,0.0,0.2447099438584579,0.07325842209446382,0.0,0.0,0.0
