name,agents_average_initial_opinion,technology_success_rate,final_adaption
3_1_10_4,-0.9,1.0,0.0
3_1_10_5,-0.9,1.0,0.0
4_1_10_0,-0.9,1.0,0.0
4_1_10_1,-0.9,1.0,0.0
4_1_10_2,-0.9,1.0,0.0
4_1_10_3,-0.9,1.0,0.0
4_1_10_4,-0.9,1.0,0.0
4_1_10_5,-0.9,1.0,0.0
0_2_0_0,-0.8,0.0,0.0
0_2_0_1,-0.8,0.0,0.0
0_2_0_2,-0.8,0.0,0.0
0_2_0_3,-0.8,0.0,0.0027509337877038584
0_2_0_4,-0.8,0.0,0.00955402845583396
0_2_0_5,-0.8,0.0,0.0
1_2_0_0,-0.8,0.0,0.0
1_2_0_1,-0.8,0.0,0.0
1_2_0_2,-0.8,0.0,0.0
1_2_0_3,-0.8,0.0,0.0
1_2_0_4,-0.8,0.0,0.00955402845583396
1_2_0_5,-0.8,0.0,0.0
2_2_0_0,-0.8,0.0,0.0
2_2_0_1,-0.8,0.0,0.0
2_2_0_2,-0.8,0.0,0.0
2_2_0_3,-0.8,0.0,0.0
2_2_0_4,-0.8,0.0,0.00955402845583396
2_2_0_5,-0.8,0.0,0.00955402845583396
3_2_0_0,-0.8,0.0,0.0
3_2_0_1,-0.8,0.0,0.0
3_2_0_2,-0.8,0.0,0.0
3_2_0_3,-0.8,0.0,0.0
3_2_0_4,-0.8,0.0,0.0027509337877038584
3_2_0_5,-0.8,0.0,0.0027509337877038584
4_2_0_0,-0.8,0.0,0.0
4_2_0_1,-0.8,0.0,0.0
4_2_0_2,-0.8,0.0,0.0
4_2_0_3,-0.8,0.0,0.0
4_2_0_4,-0.8,0.0,0.0027509337877038584
4_2_0_5,-0.8,0.0,0.00955402845583396
0_2_1_0,-0.8,0.1,0.0
0_2_1_1,-0.8,0.1,0.0
0_2_1_2,-0.8,0.1,0.0
0_2_1_3,-0.8,0.1,0.0027509337877038584
0_2_1_4,-0.8,0.1,0.00955402845583396
0_2_1_5,-0.8,0.1,0.0
1_2_1_0,-0.8,0.1,0.0
1_2_1_1,-0.8,0.1,0.0
1_2_1_2,-0.8,0.1,0.0
1_2_1_3,-0.8,0.1,0.0
1_2_1_4,-0.8,0.1,0.00955402845583396
1_2_1_5,-0.8,0.1,0.0
2_2_1_0,-0.8,0.1,0.0
2_2_1_1,-0.8,0.1,0.0
2_2_1_2,-0.8,0.1,0.0
2_2_1_3,-0.8,0.1,0.0
2_2_1_4,-0.8,0.1,0.00955402845583396
2_2_1_5,-0.8,0.1,0.00955402845583396
3_2_1_0,-0.8,0.1,0.0
3_2_1_1,-0.8,0.1,0.0
3_2_1_2,-0.8,0.1,0.0
3_2_1_3,-0.8,0.1,0.0
3_2_1_4,-0.8,0.1,0.0027509337877038584
3_2_1_5,-0.8,0.1,0.0027509337877038584
4_2_1_0,-0.8,0.1,0.0
4_2_1_1,-0.8,0.1,0.0
4_2_1_2,-0.8,0.1,0.0
4_2_1_3,-0.8,0.1,0.0
4_2_1_4,-0.8,0.1,0.0027509337877038584
4_2_1_5,-0.8,0.1,0.0090303103415609
0_2_2_0,-0.8,0.2,0.0
0_2_2_1,-0.8,0.2,0.0
0_2_2_2,-0.8,0.2,0.0
0_2_2_3,-0.8,0.2,0.0027509337877038584
0_2_2_4,-0.8,0.2,0.00955402845583396
0_2_2_5,-0.8,0.2,0.0
1_2_2_0,-0.8,0.2,0.0
1_2_2_1,-0.8,0.2,0.0
1_2_2_2,-0.8,0.2,0.0
1_2_2_3,-0.8,0.2,0.0
1_2_2_4,-0.8,0.2,0.00955402845583396
1_2_2_5,-0.8,0.2,0.0
2_2_2_0,-0.8,0.2,0.0
2_2_2_1,-0.8,0.2,0.0
2_2_2_2,-0.8,0.2,0.0
2_2_2_3,-0.8,0.2,0.0
2_2_2_4,-0.8,0.2,0.00955402845583396
2_2_2_5,-0.8,0.2,0.00955402845583396
3_2_2_0,-0.8,0.2,0.0
3_2_2_1,-0.8,0.2,0.0
3_2_2_2,-0.8,0.2,0.0
3_2_2_3,-0.8,0.2,0.0
3_2_2_4,-0.8,0.2,0.0027509337877038584
3_2_2_5,-0.8,0.2,0.0027509337877038584
4_2_2_0,-0.8,0.2,0.0
4_2_2_1,-0.8,0.2,0.0
4_2_2_2,-0.8,0.2,0.0
4_2_2_3,-0.8,0.2,0.0
4_2_2_4,-0.8,0.2,0.0027509337877038584
4_2_2_5,-0.8,0.2,0.008994837676033532
0_2_3_0,-0.8,0.3,0.0
0_2_3_1,-0.8,0.3,0.0
0_2_3_2,-0.8,0.3,0.0
0_2_3_3,-0.8,0.3,0.0027509337877038584
0_2_3_4,-0.8,0.3,0.00955402845583396
0_2_3_5,-0.8,0.3,0.0
1_2_3_0,-0.8,0.3,0.0
1_2_3_1,-0.8,0.3,0.0
1_2_3_2,-0.8,0.3,0.0
1_2_3_3,-0.8,0.3,0.0
1_2_3_4,-0.8,0.3,0.00955402845583396
1_2_3_5,-0.8,0.3,0.0
2_2_3_0,-0.8,0.3,0.0
2_2_3_1,-0.8,0.3,0.0
2_2_3_2,-0.8,0.3,0.0
2_2_3_3,-0.8,0.3,0.0
2_2_3_4,-0.8,0.3,0.00955402845583396
2_2_3_5,-0.8,0.3,0.00955402845583396
3_2_3_0,-0.8,0.3,0.0
3_2_3_1,-0.8,0.3,0.0
3_2_3_2,-0.8,0.3,0.0
3_2_3_3,-0.8,0.3,0.0
3_2_3_4,-0.8,0.3,0.0027509337877038584
3_2_3_5,-0.8,0.3,0.0027509337877038584
4_2_3_0,-0.8,0.3,0.0
4_2_3_1,-0.8,0.3,0.0
4_2_3_2,-0.8,0.3,0.0
4_2_3_3,-0.8,0.3,0.0
4_2_3_4,-0.8,0.3,0.0042615468492634544
4_2_3_5,-0.8,0.3,0.008940534217675157
0_2_4_0,-0.8,0.4,0.0
0_2_4_1,-0.8,0.4,0.0
0_2_4_2,-0.8,0.4,0.0
0_2_4_3,-0.8,0.4,0.0027509337877038584
0_2_4_4,-0.8,0.4,0.00955402845583396
0_2_4_5,-0.8,0.4,0.0
1_2_4_0,-0.8,0.4,0.0
1_2_4_1,-0.8,0.4,0.0
1_2_4_2,-0.8,0.4,0.0
1_2_4_3,-0.8,0.4,0.0
1_2_4_4,-0.8,0.4,0.00955402845583396
1_2_4_5,-0.8,0.4,0.0
2_2_4_0,-0.8,0.4,0.0
2_2_4_1,-0.8,0.4,0.0
2_2_4_2,-0.8,0.4,0.0
2_2_4_3,-0.8,0.4,0.0
2_2_4_4,-0.8,0.4,0.00955402845583396
2_2_4_5,-0.8,0.4,0.00955402845583396
3_2_4_0,-0.8,0.4,0.0
3_2_4_1,-0.8,0.4,0.0
3_2_4_2,-0.8,0.4,0.0
3_2_4_3,-0.8,0.4,0.0
3_2_4_4,-0.8,0.4,0.0027509337877038584
3_2_4_5,-0.8,0.4,0.0027509337877038584
4_2_4_0,-0.8,0.4,0.0
4_2_4_1,-0.8,0.4,0.0
4_2_4_2,-0.8,0.4,0.0
4_2_4_3,-0.8,0.4,0.0
4_2_4_4,-0.8,0.4,0.0042615468492634544
4_2_4_5,-0.8,0.4,0.008940534217675157
0_2_5_0,-0.8,0.5,0.0
0_2_5_1,-0.8,0.5,0.0
0_2_5_2,-0.8,0.5,0.0
0_2_5_3,-0.8,0.5,0.0027509337877038584
0_2_5_4,-0.8,0.5,0.0090303103415609
0_2_5_5,-0.8,0.5,0.0
1_2_5_0,-0.8,0.5,0.0
1_2_5_1,-0.8,0.5,0.0
1_2_5_2,-0.8,0.5,0.0
1_2_5_3,-0.8,0.5,0.0
1_2_5_4,-0.8,0.5,0.0090303103415609
1_2_5_5,-0.8,0.5,0.0
2_2_5_0,-0.8,0.5,0.0
2_2_5_1,-0.8,0.5,0.0
2_2_5_2,-0.8,0.5,0.0
2_2_5_3,-0.8,0.5,0.0
2_2_5_4,-0.8,0.5,0.009087885734677142
2_2_5_5,-0.8,0.5,0.009026734523654198
3_2_5_0,-0.8,0.5,0.0
3_2_5_1,-0.8,0.5,0.0
3_2_5_2,-0.8,0.5,0.0
3_2_5_3,-0.8,0.5,0.0
3_2_5_4,-0.8,0.5,0.0027509337877038584
3_2_5_5,-0.8,0.5,0.004221299894867086
4_2_5_0,-0.8,0.5,0.0
4_2_5_1,-0.8,0.5,0.0
4_2_5_2,-0.8,0.5,0.0
4_2_5_3,-0.8,0.5,0.0
4_2_5_4,-0.8,0.5,0.004253509271851686
4_2_5_5,-0.8,0.5,0.00908315381391629
0_2_6_0,-0.8,0.6,0.0
0_2_6_1,-0.8,0.6,0.0
0_2_6_2,-0.8,0.6,0.0
0_2_6_3,-0.8,0.6,0.0027509337877038584
0_2_6_4,-0.8,0.6,0.0090303103415609
0_2_6_5,-0.8,0.6,0.0
1_2_6_0,-0.8,0.6,0.0
1_2_6_1,-0.8,0.6,0.0
1_2_6_2,-0.8,0.6,0.0
1_2_6_3,-0.8,0.6,0.0
1_2_6_4,-0.8,0.6,0.0090303103415609
1_2_6_5,-0.8,0.6,0.0
2_2_6_0,-0.8,0.6,0.0
2_2_6_1,-0.8,0.6,0.0
2_2_6_2,-0.8,0.6,0.0
2_2_6_3,-0.8,0.6,0.0
2_2_6_4,-0.8,0.6,0.008978989095692572
2_2_6_5,-0.8,0.6,0.009333611885223575
3_2_6_0,-0.8,0.6,0.0
3_2_6_1,-0.8,0.6,0.0
3_2_6_2,-0.8,0.6,0.0
3_2_6_3,-0.8,0.6,0.0
3_2_6_4,-0.8,0.6,0.0027509337877038584
3_2_6_5,-0.8,0.6,0.004213233792478282
4_2_6_0,-0.8,0.6,0.0
4_2_6_1,-0.8,0.6,0.0
4_2_6_2,-0.8,0.6,0.0
4_2_6_3,-0.8,0.6,0.0
4_2_6_4,-0.8,0.6,0.004670127706004002
4_2_6_5,-0.8,0.6,0.008860975041067937
0_2_7_0,-0.8,0.7,0.0
0_2_7_1,-0.8,0.7,0.0
0_2_7_2,-0.8,0.7,0.0
0_2_7_3,-0.8,0.7,0.0027509337877038584
0_2_7_4,-0.8,0.7,0.008965677890168621
0_2_7_5,-0.8,0.7,0.0
1_2_7_0,-0.8,0.7,0.0
1_2_7_1,-0.8,0.7,0.0
1_2_7_2,-0.8,0.7,0.0
1_2_7_3,-0.8,0.7,0.0
1_2_7_4,-0.8,0.7,0.0090125911586768
1_2_7_5,-0.8,0.7,0.0
2_2_7_0,-0.8,0.7,0.0
2_2_7_1,-0.8,0.7,0.0
2_2_7_2,-0.8,0.7,0.0
2_2_7_3,-0.8,0.7,0.0
2_2_7_4,-0.8,0.7,0.019917261544069403
2_2_7_5,-0.8,0.7,0.03278667395132368
3_2_7_0,-0.8,0.7,0.0
3_2_7_1,-0.8,0.7,0.0
3_2_7_2,-0.8,0.7,0.0
3_2_7_3,-0.8,0.7,0.0
3_2_7_4,-0.8,0.7,0.0027509337877038584
3_2_7_5,-0.8,0.7,0.004734994800996395
4_2_7_0,-0.8,0.7,0.0
4_2_7_1,-0.8,0.7,0.0
4_2_7_2,-0.8,0.7,0.0
4_2_7_3,-0.8,0.7,0.0
4_2_7_4,-0.8,0.7,0.0042900707960547855
4_2_7_5,-0.8,0.7,0.009035967223216396
0_2_8_0,-0.8,0.8,0.0
0_2_8_1,-0.8,0.8,0.0
0_2_8_2,-0.8,0.8,0.0
0_2_8_3,-0.8,0.8,0.0027509337877038584
0_2_8_4,-0.8,0.8,0.010713246254105257
0_2_8_5,-0.8,0.8,0.0
1_2_8_0,-0.8,0.8,0.0
1_2_8_1,-0.8,0.8,0.0
1_2_8_2,-0.8,0.8,0.0
1_2_8_3,-0.8,0.8,0.0
1_2_8_4,-0.8,0.8,0.0090125911586768
1_2_8_5,-0.8,0.8,0.0
2_2_8_0,-0.8,0.8,0.0
2_2_8_1,-0.8,0.8,0.0
2_2_8_2,-0.8,0.8,0.0
2_2_8_3,-0.8,0.8,0.0
2_2_8_4,-0.8,0.8,0.010713246254105257
2_2_8_5,-0.8,0.8,0.029988646660010138
3_2_8_0,-0.8,0.8,0.0
3_2_8_1,-0.8,0.8,0.0
3_2_8_2,-0.8,0.8,0.0
3_2_8_3,-0.8,0.8,0.0
3_2_8_4,-0.8,0.8,0.0027509337877038584
3_2_8_5,-0.8,0.8,0.015523959682768146
4_2_8_0,-0.8,0.8,0.0
4_2_8_1,-0.8,0.8,0.0
4_2_8_2,-0.8,0.8,0.0
4_2_8_3,-0.8,0.8,0.0
4_2_8_4,-0.8,0.8,0.01051836166272084
4_2_8_5,-0.8,0.8,0.03935622477827373
0_2_9_0,-0.8,0.9,0.0
0_2_9_1,-0.8,0.9,0.0
0_2_9_2,-0.8,0.9,0.0
0_2_9_3,-0.8,0.9,0.0027509337877038584
0_2_9_4,-0.8,0.9,0.010713246254105257
0_2_9_5,-0.8,0.9,0.0
1_2_9_0,-0.8,0.9,0.0
1_2_9_1,-0.8,0.9,0.0
1_2_9_2,-0.8,0.9,0.0
1_2_9_3,-0.8,0.9,0.0
1_2_9_4,-0.8,0.9,0.0090125911586768
1_2_9_5,-0.8,0.9,0.0
2_2_9_0,-0.8,0.9,0.0
2_2_9_1,-0.8,0.9,0.0
2_2_9_2,-0.8,0.9,0.0
2_2_9_3,-0.8,0.9,0.0
2_2_9_4,-0.8,0.9,0.010713246254105257
2_2_9_5,-0.8,0.9,0.029988646660010138
3_2_9_0,-0.8,0.9,0.0
3_2_9_1,-0.8,0.9,0.0
3_2_9_2,-0.8,0.9,0.0
3_2_9_3,-0.8,0.9,0.0
3_2_9_4,-0.8,0.9,0.0027509337877038584
3_2_9_5,-0.8,0.9,0.010452240633310112
4_2_9_0,-0.8,0.9,0.0
4_2_9_1,-0.8,0.9,0.0
4_2_9_2,-0.8,0.9,0.0
4_2_9_3,-0.8,0.9,0.0
4_2_9_4,-0.8,0.9,0.01051836166272084
4_2_9_5,-0.8,0.9,0.029667169352151523
0_2_10_0,-0.8,1.0,0.0
0_2_10_1,-0.8,1.0,0.0
0_2_10_2,-0.8,1.0,0.0
0_2_10_3,-0.8,1.0,0.0027509337877038584
0_2_10_4,-0.8,1.0,0.010713246254105257
0_2_10_5,-0.8,1.0,0.0
1_2_10_0,-0.8,1.0,0.0
1_2_10_1,-0.8,1.0,0.0
1_2_10_2,-0.8,1.0,0.0
1_2_10_3,-0.8,1.0,0.0
1_2_10_4,-0.8,1.0,0.04693654281350639
1_2_10_5,-0.8,1.0,0.0
2_2_10_0,-0.8,1.0,0.0
2_2_10_1,-0.8,1.0,0.0
2_2_10_2,-0.8,1.0,0.0
2_2_10_3,-0.8,1.0,0.0
2_2_10_4,-0.8,1.0,0.010713246254105257
2_2_10_5,-0.8,1.0,0.029988646660010138
3_2_10_0,-0.8,1.0,0.0
3_2_10_1,-0.8,1.0,0.0
3_2_10_2,-0.8,1.0,0.0
3_2_10_3,-0.8,1.0,0.0
3_2_10_4,-0.8,1.0,0.0027509337877038584
3_2_10_5,-0.8,1.0,0.010452240633310112
4_2_10_0,-0.8,1.0,0.0
4_2_10_1,-0.8,1.0,0.0
4_2_10_2,-0.8,1.0,0.0
4_2_10_3,-0.8,1.0,0.0
4_2_10_4,-0.8,1.0,0.01051836166272084
4_2_10_5,-0.8,1.0,0.029667169352151523
0_3_0_0,-0.7,0.0,0.0
0_3_0_1,-0.7,0.0,0.0
0_3_0_2,-0.7,0.0,0.0
0_3_0_3,-0.7,0.0,0.014851707277163144
0_3_0_4,-0.7,0.0,0.0182427607670167
0_3_0_5,-0.7,0.0,0.00955402845583396
1_3_0_0,-0.7,0.0,0.0
1_3_0_1,-0.7,0.0,0.0
1_3_0_2,-0.7,0.0,0.0
1_3_0_3,-0.7,0.0,0.0027509337877038584
1_3_0_4,-0.7,0.0,0.016992875586199722
1_3_0_5,-0.7,0.0,0.03321266462877486
2_3_0_0,-0.7,0.0,0.0
2_3_0_1,-0.7,0.0,0.0
2_3_0_2,-0.7,0.0,0.0
2_3_0_3,-0.7,0.0,0.00955402845583396
2_3_0_4,-0.7,0.0,0.018343447910489554
2_3_0_5,-0.7,0.0,0.011257929465305672
3_3_0_0,-0.7,0.0,0.0
3_3_0_1,-0.7,0.0,0.0
3_3_0_2,-0.7,0.0,0.0
3_3_0_3,-0.7,0.0,0.014788831527567811
3_3_0_4,-0.7,0.0,0.007240359511160833
3_3_0_5,-0.7,0.0,0.009930927211195158
4_3_0_0,-0.7,0.0,0.0
4_3_0_1,-0.7,0.0,0.0
4_3_0_2,-0.7,0.0,0.00955402845583396
4_3_0_3,-0.7,0.0,0.0027509337877038584
4_3_0_4,-0.7,0.0,0.006301279101033391
4_3_0_5,-0.7,0.0,0.014940881145959328
0_3_1_0,-0.7,0.1,0.0
0_3_1_1,-0.7,0.1,0.0
0_3_1_2,-0.7,0.1,0.0
0_3_1_3,-0.7,0.1,0.014851707277163144
0_3_1_4,-0.7,0.1,0.019912145591547952
0_3_1_5,-0.7,0.1,0.00955402845583396
1_3_1_0,-0.7,0.1,0.0
1_3_1_1,-0.7,0.1,0.0
1_3_1_2,-0.7,0.1,0.0
1_3_1_3,-0.7,0.1,0.0027509337877038584
1_3_1_4,-0.7,0.1,0.016992875586199722
1_3_1_5,-0.7,0.1,0.03321266462877486
2_3_1_0,-0.7,0.1,0.0
2_3_1_1,-0.7,0.1,0.0
2_3_1_2,-0.7,0.1,0.0
2_3_1_3,-0.7,0.1,0.00955402845583396
2_3_1_4,-0.7,0.1,0.018343447910489554
2_3_1_5,-0.7,0.1,0.011257929465305672
3_3_1_0,-0.7,0.1,0.0
3_3_1_1,-0.7,0.1,0.0
3_3_1_2,-0.7,0.1,0.0
3_3_1_3,-0.7,0.1,0.014788831527567811
3_3_1_4,-0.7,0.1,0.007240359511160833
3_3_1_5,-0.7,0.1,0.009930927211195158
4_3_1_0,-0.7,0.1,0.0
4_3_1_1,-0.7,0.1,0.0
4_3_1_2,-0.7,0.1,0.00955402845583396
4_3_1_3,-0.7,0.1,0.0027509337877038584
4_3_1_4,-0.7,0.1,0.006296921256134499
4_3_1_5,-0.7,0.1,0.014940881145959328
0_3_2_0,-0.7,0.2,0.0
0_3_2_1,-0.7,0.2,0.0
0_3_2_2,-0.7,0.2,0.0
0_3_2_3,-0.7,0.2,0.014851707277163144
0_3_2_4,-0.7,0.2,0.019912145591547952
0_3_2_5,-0.7,0.2,0.00955402845583396
1_3_2_0,-0.7,0.2,0.0
1_3_2_1,-0.7,0.2,0.0
1_3_2_2,-0.7,0.2,0.0
1_3_2_3,-0.7,0.2,0.0027509337877038584
1_3_2_4,-0.7,0.2,0.016992875586199722
1_3_2_5,-0.7,0.2,0.03321266462877486
2_3_2_0,-0.7,0.2,0.0
2_3_2_1,-0.7,0.2,0.0
2_3_2_2,-0.7,0.2,0.0
2_3_2_3,-0.7,0.2,0.00955402845583396
2_3_2_4,-0.7,0.2,0.018343447910489554
2_3_2_5,-0.7,0.2,0.011257929465305672
3_3_2_0,-0.7,0.2,0.0
3_3_2_1,-0.7,0.2,0.0
3_3_2_2,-0.7,0.2,0.0
3_3_2_3,-0.7,0.2,0.014772212695872526
3_3_2_4,-0.7,0.2,0.007240359511160833
3_3_2_5,-0.7,0.2,0.009075356977874989
4_3_2_0,-0.7,0.2,0.0
4_3_2_1,-0.7,0.2,0.0
4_3_2_2,-0.7,0.2,0.00955402845583396
4_3_2_3,-0.7,0.2,0.0027509337877038584
4_3_2_4,-0.7,0.2,0.005223925522655971
4_3_2_5,-0.7,0.2,0.012419923313741693
0_3_3_0,-0.7,0.3,0.0
0_3_3_1,-0.7,0.3,0.0
0_3_3_2,-0.7,0.3,0.0
0_3_3_3,-0.7,0.3,0.014851707277163144
0_3_3_4,-0.7,0.3,0.019912145591547952
0_3_3_5,-0.7,0.3,0.00955402845583396
1_3_3_0,-0.7,0.3,0.0
1_3_3_1,-0.7,0.3,0.0
1_3_3_2,-0.7,0.3,0.0
1_3_3_3,-0.7,0.3,0.0027509337877038584
1_3_3_4,-0.7,0.3,0.016992875586199722
1_3_3_5,-0.7,0.3,0.03321266462877486
2_3_3_0,-0.7,0.3,0.0
2_3_3_1,-0.7,0.3,0.0
2_3_3_2,-0.7,0.3,0.0
2_3_3_3,-0.7,0.3,0.00955402845583396
2_3_3_4,-0.7,0.3,0.021265859079773457
2_3_3_5,-0.7,0.3,0.011576397370379863
3_3_3_0,-0.7,0.3,0.0
3_3_3_1,-0.7,0.3,0.0
3_3_3_2,-0.7,0.3,0.0
3_3_3_3,-0.7,0.3,0.013645661324157869
3_3_3_4,-0.7,0.3,0.00732238482853594
3_3_3_5,-0.7,0.3,0.009681767117470694
4_3_3_0,-0.7,0.3,0.0
4_3_3_1,-0.7,0.3,0.0
4_3_3_2,-0.7,0.3,0.00955402845583396
4_3_3_3,-0.7,0.3,0.0027509337877038584
4_3_3_4,-0.7,0.3,0.006334628524909314
4_3_3_5,-0.7,0.3,0.015171884556448115
0_3_4_0,-0.7,0.4,0.0
0_3_4_1,-0.7,0.4,0.0
0_3_4_2,-0.7,0.4,0.0
0_3_4_3,-0.7,0.4,0.014851707277163144
0_3_4_4,-0.7,0.4,0.019912145591547952
0_3_4_5,-0.7,0.4,0.00955402845583396
1_3_4_0,-0.7,0.4,0.0
1_3_4_1,-0.7,0.4,0.0
1_3_4_2,-0.7,0.4,0.0
1_3_4_3,-0.7,0.4,0.0027509337877038584
1_3_4_4,-0.7,0.4,0.01650118466064494
1_3_4_5,-0.7,0.4,0.03321266462877486
2_3_4_0,-0.7,0.4,0.0
2_3_4_1,-0.7,0.4,0.0
2_3_4_2,-0.7,0.4,0.0
2_3_4_3,-0.7,0.4,0.00955402845583396
2_3_4_4,-0.7,0.4,0.018711392026466944
2_3_4_5,-0.7,0.4,0.015540275621164315
3_3_4_0,-0.7,0.4,0.0
3_3_4_1,-0.7,0.4,0.0
3_3_4_2,-0.7,0.4,0.0
3_3_4_3,-0.7,0.4,0.013637375884624103
3_3_4_4,-0.7,0.4,0.00732238482853594
3_3_4_5,-0.7,0.4,0.009691018297069268
4_3_4_0,-0.7,0.4,0.0
4_3_4_1,-0.7,0.4,0.0
4_3_4_2,-0.7,0.4,0.00955402845583396
4_3_4_3,-0.7,0.4,0.0027509337877038584
4_3_4_4,-0.7,0.4,0.006334628524909314
4_3_4_5,-0.7,0.4,0.014749411581284932
0_3_5_0,-0.7,0.5,0.0
0_3_5_1,-0.7,0.5,0.0
0_3_5_2,-0.7,0.5,0.0
0_3_5_3,-0.7,0.5,0.014851707277163144
0_3_5_4,-0.7,0.5,0.020209752374912553
0_3_5_5,-0.7,0.5,0.009494001665736562
1_3_5_0,-0.7,0.5,0.0
1_3_5_1,-0.7,0.5,0.0
1_3_5_2,-0.7,0.5,0.0
1_3_5_3,-0.7,0.5,0.0027509337877038584
1_3_5_4,-0.7,0.5,0.017025417542813337
1_3_5_5,-0.7,0.5,0.026366544142563685
2_3_5_0,-0.7,0.5,0.0
2_3_5_1,-0.7,0.5,0.0
2_3_5_2,-0.7,0.5,0.0
2_3_5_3,-0.7,0.5,0.00955402845583396
2_3_5_4,-0.7,0.5,0.02050847585714756
2_3_5_5,-0.7,0.5,0.015444128907506084
3_3_5_0,-0.7,0.5,0.0
3_3_5_1,-0.7,0.5,0.0
3_3_5_2,-0.7,0.5,0.0
3_3_5_3,-0.7,0.5,0.01453745760170521
3_3_5_4,-0.7,0.5,0.00732238482853594
3_3_5_5,-0.7,0.5,0.007970785253393658
4_3_5_0,-0.7,0.5,0.0
4_3_5_1,-0.7,0.5,0.0
4_3_5_2,-0.7,0.5,0.00955402845583396
4_3_5_3,-0.7,0.5,0.0027509337877038584
4_3_5_4,-0.7,0.5,0.00527186687773607
4_3_5_5,-0.7,0.5,0.014788931290815108
0_3_6_0,-0.7,0.6,0.0
0_3_6_1,-0.7,0.6,0.0
0_3_6_2,-0.7,0.6,0.0
0_3_6_3,-0.7,0.6,0.014851707277163144
0_3_6_4,-0.7,0.6,0.01550698552166496
0_3_6_5,-0.7,0.6,0.008958384473388812
1_3_6_0,-0.7,0.6,0.0
1_3_6_1,-0.7,0.6,0.0
1_3_6_2,-0.7,0.6,0.0
1_3_6_3,-0.7,0.6,0.0027509337877038584
1_3_6_4,-0.7,0.6,0.017025417542813337
1_3_6_5,-0.7,0.6,0.026366544142563685
2_3_6_0,-0.7,0.6,0.0
2_3_6_1,-0.7,0.6,0.0
2_3_6_2,-0.7,0.6,0.0
2_3_6_3,-0.7,0.6,0.00955402845583396
2_3_6_4,-0.7,0.6,0.01677171003618269
2_3_6_5,-0.7,0.6,0.015660283643265993
3_3_6_0,-0.7,0.6,0.0
3_3_6_1,-0.7,0.6,0.0
3_3_6_2,-0.7,0.6,0.0
3_3_6_3,-0.7,0.6,0.013619060327722466
3_3_6_4,-0.7,0.6,0.00732238482853594
3_3_6_5,-0.7,0.6,0.009223329888040295
4_3_6_0,-0.7,0.6,0.0
4_3_6_1,-0.7,0.6,0.0
4_3_6_2,-0.7,0.6,0.00955402845583396
4_3_6_3,-0.7,0.6,0.0027509337877038584
4_3_6_4,-0.7,0.6,0.006433339625696705
4_3_6_5,-0.7,0.6,0.015458926826544964
0_3_7_0,-0.7,0.7,0.0
0_3_7_1,-0.7,0.7,0.0
0_3_7_2,-0.7,0.7,0.0
0_3_7_3,-0.7,0.7,0.014851707277163144
0_3_7_4,-0.7,0.7,0.04200677534244719
0_3_7_5,-0.7,0.7,0.00950698062419825
1_3_7_0,-0.7,0.7,0.0
1_3_7_1,-0.7,0.7,0.0
1_3_7_2,-0.7,0.7,0.0
1_3_7_3,-0.7,0.7,0.0027509337877038584
1_3_7_4,-0.7,0.7,0.015498498477558327
1_3_7_5,-0.7,0.7,0.026366544142563685
2_3_7_0,-0.7,0.7,0.0
2_3_7_1,-0.7,0.7,0.0
2_3_7_2,-0.7,0.7,0.0
2_3_7_3,-0.7,0.7,0.00955402845583396
2_3_7_4,-0.7,0.7,0.021909361863580827
2_3_7_5,-0.7,0.7,0.02369639326138344
3_3_7_0,-0.7,0.7,0.0
3_3_7_1,-0.7,0.7,0.0
3_3_7_2,-0.7,0.7,0.0
3_3_7_3,-0.7,0.7,0.012992682630367462
3_3_7_4,-0.7,0.7,0.008244551393395217
3_3_7_5,-0.7,0.7,0.00925913326513628
4_3_7_0,-0.7,0.7,0.0
4_3_7_1,-0.7,0.7,0.0
4_3_7_2,-0.7,0.7,0.00955402845583396
4_3_7_3,-0.7,0.7,0.0027509337877038584
4_3_7_4,-0.7,0.7,0.006435146224664638
4_3_7_5,-0.7,0.7,0.024113805135953275
0_3_8_0,-0.7,0.8,0.0
0_3_8_1,-0.7,0.8,0.0
0_3_8_2,-0.7,0.8,0.0
0_3_8_3,-0.7,0.8,0.014851707277163144
0_3_8_4,-0.7,0.8,0.0645626876272885
0_3_8_5,-0.7,0.8,0.023354163096008705
1_3_8_0,-0.7,0.8,0.0
1_3_8_1,-0.7,0.8,0.0
1_3_8_2,-0.7,0.8,0.0
1_3_8_3,-0.7,0.8,0.0027509337877038584
1_3_8_4,-0.7,0.8,0.04261890474380334
1_3_8_5,-0.7,0.8,0.02993111845919841
2_3_8_0,-0.7,0.8,0.0
2_3_8_1,-0.7,0.8,0.0
2_3_8_2,-0.7,0.8,0.0
2_3_8_3,-0.7,0.8,0.00955402845583396
2_3_8_4,-0.7,0.8,0.0530227203834428
2_3_8_5,-0.7,0.8,0.03362182031508817
3_3_8_0,-0.7,0.8,0.0
3_3_8_1,-0.7,0.8,0.0
3_3_8_2,-0.7,0.8,0.0
3_3_8_3,-0.7,0.8,0.016720868403920924
3_3_8_4,-0.7,0.8,0.008244551393395217
3_3_8_5,-0.7,0.8,0.027323910340888408
4_3_8_0,-0.7,0.8,0.0
4_3_8_1,-0.7,0.8,0.0
4_3_8_2,-0.7,0.8,0.00955402845583396
