name,seed,teams_num,agents_average_initial_opinion,technology_success_rate
3_1_3_1,1884968544,5,-0.9,0.3
3_1_3_2,1884968544,10,-0.9,0.3
3_1_3_3,1884968544,15,-0.9,0.3
3_1_3_4,1884968544,20,-0.9,0.3
3_1_3_5,1884968544,25,-0.9,0.3
3_1_4_0,1884968544,1,-0.9,0.4
3_1_4_1,1884968544,5,-0.9,0.4
3_1_4_2,1884968544,10,-0.9,0.4
3_1_4_3,1884968544,15,-0.9,0.4
3_1_4_4,1884968544,20,-0.9,0.4
3_1_4_5,1884968544,25,-0.9,0.4
3_1_5_0,1884968544,1,-0.9,0.5
3_1_5_1,1884968544,5,-0.9,0.5
3_1_5_2,1884968544,10,-0.9,0.5
3_1_5_3,1884968544,15,-0.9,0.5
3_1_5_4,1884968544,20,-0.9,0.5
3_1_5_5,1884968544,25,-0.9,0.5
3_1_6_0,1884968544,1,-0.9,0.6
3_1_6_1,1884968544,5,-0.9,0.6
3_1_6_2,1884968544,10,-0.9,0.6
3_1_6_3,1884968544,15,-0.9,0.6
3_1_6_4,1884968544,20,-0.9,0.6
3_1_6_5,1884968544,25,-0.9,0.6
3_1_7_0,1884968544,1,-0.9,0.7
3_1_7_1,1884968544,5,-0.9,0.7
3_1_7_2,1884968544,10,-0.9,0.7
3_1_7_3,1884968544,15,-0.9,0.7
3_1_7_4,1884968544,20,-0.9,0.7
3_1_7_5,1884968544,25,-0.9,0.7
3_1_8_0,1884968544,1,-0.9,0.8
3_1_8_1,1884968544,5,-0.9,0.8
3_1_8_2,1884968544,10,-0.9,0.8
3_1_8_3,1884968544,15,-0.9,0.8
3_1_8_4,1884968544,20,-0.9,0.8
3_1_8_5,1884968544,25,-0.9,0.8
3_1_9_0,1884968544,1,-0.9,0.9
3_1_9_1,1884968544,5,-0.9,0.9
3_1_9_2,1884968544,10,-0.9,0.9
3_1_9_3,1884968544,15,-0.9,0.9
3_1_9_4,1884968544,20,-0.9,0.9
3_1_9_5,1884968544,25,-0.9,0.9
3_1_10_0,1884968544,1,-0.9,1.0
3_1_10_1,1884968544,5,-0.9,1.0
3_1_10_2,1884968544,10,-0.9,1.0
3_1_10_3,1884968544,15,-0.9,1.0
3_1_10_4,1884968544,20,-0.9,1.0
3_1_10_5,1884968544,25,-0.9,1.0
3_2_0_0,1884968544,1,-0.8,0.0
3_2_0_1,1884968544,5,-0.8,0.0
3_2_0_2,1884968544,10,-0.8,0.0
3_2_0_3,1884968544,15,-0.8,0.0
3_2_0_4,1884968544,20,-0.8,0.0
3_2_0_5,1884968544,25,-0.8,0.0
3_2_1_0,1884968544,1,-0.8,0.1
3_2_1_1,1884968544,5,-0.8,0.1
3_2_1_2,1884968544,10,-0.8,0.1
3_2_1_3,1884968544,15,-0.8,0.1
3_2_1_4,1884968544,20,-0.8,0.1
3_2_1_5,1884968544,25,-0.8,0.1
3_2_2_0,1884968544,1,-0.8,0.2
3_2_2_1,1884968544,5,-0.8,0.2
3_2_2_2,1884968544,10,-0.8,0.2
3_2_2_3,1884968544,15,-0.8,0.2
3_2_2_4,1884968544,20,-0.8,0.2
3_2_2_5,1884968544,25,-0.8,0.2
3_2_3_0,1884968544,1,-0.8,0.3
3_2_3_1,1884968544,5,-0.8,0.3
3_2_3_2,1884968544,10,-0.8,0.3
3_2_3_3,1884968544,15,-0.8,0.3
3_2_3_4,1884968544,20,-0.8,0.3
3_2_3_5,1884968544,25,-0.8,0.3
3_2_4_0,1884968544,1,-0.8,0.4
3_2_4_1,1884968544,5,-0.8,0.4
3_2_4_2,1884968544,10,-0.8,0.4
3_2_4_3,1884968544,15,-0.8,0.4
3_2_4_4,1884968544,20,-0.8,0.4
3_2_4_5,1884968544,25,-0.8,0.4
3_2_5_0,1884968544,1,-0.8,0.5
3_2_5_1,1884968544,5,-0.8,0.5
3_2_5_2,1884968544,10,-0.8,0.5
3_2_5_3,1884968544,15,-0.8,0.5
3_2_5_4,1884968544,20,-0.8,0.5
3_2_5_5,1884968544,25,-0.8,0.5
3_2_6_0,1884968544,1,-0.8,0.6
3_2_6_1,1884968544,5,-0.8,0.6
3_2_6_2,1884968544,10,-0.8,0.6
3_2_6_3,1884968544,15,-0.8,0.6
3_2_6_4,1884968544,20,-0.8,0.6
3_2_6_5,1884968544,25,-0.8,0.6
3_2_7_0,1884968544,1,-0.8,0.7
3_2_7_1,1884968544,5,-0.8,0.7
3_2_7_2,1884968544,10,-0.8,0.7
3_2_7_3,1884968544,15,-0.8,0.7
3_2_7_4,1884968544,20,-0.8,0.7
3_2_7_5,1884968544,25,-0.8,0.7
3_2_8_0,1884968544,1,-0.8,0.8
3_2_8_1,1884968544,5,-0.8,0.8
3_2_8_2,1884968544,10,-0.8,0.8
3_2_8_3,1884968544,15,-0.8,0.8
3_2_8_4,1884968544,20,-0.8,0.8
3_2_8_5,1884968544,25,-0.8,0.8
3_2_9_0,1884968544,1,-0.8,0.9
3_2_9_1,1884968544,5,-0.8,0.9
3_2_9_2,1884968544,10,-0.8,0.9
3_2_9_3,1884968544,15,-0.8,0.9
3_2_9_4,1884968544,20,-0.8,0.9
3_2_9_5,1884968544,25,-0.8,0.9
3_2_10_0,1884968544,1,-0.8,1.0
3_2_10_1,1884968544,5,-0.8,1.0
3_2_10_2,1884968544,10,-0.8,1.0
3_2_10_3,1884968544,15,-0.8,1.0
3_2_10_4,1884968544,20,-0.8,1.0
3_2_10_5,1884968544,25,-0.8,1.0
3_3_0_0,1884968544,1,-0.7,0.0
3_3_0_1,1884968544,5,-0.7,0.0
3_3_0_2,1884968544,10,-0.7,0.0
3_3_0_3,1884968544,15,-0.7,0.0
3_3_0_4,1884968544,20,-0.7,0.0
3_3_0_5,1884968544,25,-0.7,0.0
3_3_1_0,1884968544,1,-0.7,0.1
3_3_1_1,1884968544,5,-0.7,0.1
3_3_1_2,1884968544,10,-0.7,0.1
3_3_1_3,1884968544,15,-0.7,0.1
3_3_1_4,1884968544,20,-0.7,0.1
3_3_1_5,1884968544,25,-0.7,0.1
3_3_2_0,1884968544,1,-0.7,0.2
3_3_2_1,1884968544,5,-0.7,0.2
3_3_2_2,1884968544,10,-0.7,0.2
3_3_2_3,1884968544,15,-0.7,0.2
3_3_2_4,1884968544,20,-0.7,0.2
3_3_2_5,1884968544,25,-0.7,0.2
3_3_3_0,1884968544,1,-0.7,0.3
3_3_3_1,1884968544,5,-0.7,0.3
3_3_3_2,1884968544,10,-0.7,0.3
3_3_3_3,1884968544,15,-0.7,0.3
3_3_3_4,1884968544,20,-0.7,0.3
3_3_3_5,1884968544,25,-0.7,0.3
3_3_4_0,1884968544,1,-0.7,0.4
3_3_4_1,1884968544,5,-0.7,0.4
3_3_4_2,1884968544,10,-0.7,0.4
3_3_4_3,1884968544,15,-0.7,0.4
3_3_4_4,1884968544,20,-0.7,0.4
3_3_4_5,1884968544,25,-0.7,0.4
3_3_5_0,1884968544,1,-0.7,0.5
3_3_5_1,1884968544,5,-0.7,0.5
3_3_5_2,1884968544,10,-0.7,0.5
3_3_5_3,1884968544,15,-0.7,0.5
3_3_5_4,1884968544,20,-0.7,0.5
3_3_5_5,1884968544,25,-0.7,0.5
3_3_6_0,1884968544,1,-0.7,0.6
3_3_6_1,1884968544,5,-0.7,0.6
3_3_6_2,1884968544,10,-0.7,0.6
3_3_6_3,1884968544,15,-0.7,0.6
3_3_6_4,1884968544,20,-0.7,0.6
3_3_6_5,1884968544,25,-0.7,0.6
3_3_7_0,1884968544,1,-0.7,0.7
3_3_7_1,1884968544,5,-0.7,0.7
3_3_7_2,1884968544,10,-0.7,0.7
3_3_7_3,1884968544,15,-0.7,0.7
3_3_7_4,1884968544,20,-0.7,0.7
3_3_7_5,1884968544,25,-0.7,0.7
3_3_8_0,1884968544,1,-0.7,0.8
3_3_8_1,1884968544,5,-0.7,0.8
3_3_8_2,1884968544,10,-0.7,0.8
3_3_8_3,1884968544,15,-0.7,0.8
3_3_8_4,1884968544,20,-0.7,0.8
3_3_8_5,1884968544,25,-0.7,0.8
3_3_9_0,1884968544,1,-0.7,0.9
3_3_9_1,1884968544,5,-0.7,0.9
3_3_9_2,1884968544,10,-0.7,0.9
3_3_9_3,1884968544,15,-0.7,0.9
3_3_9_4,1884968544,20,-0.7,0.9
3_3_9_5,1884968544,25,-0.7,0.9
3_3_10_0,1884968544,1,-0.7,1.0
3_3_10_1,1884968544,5,-0.7,1.0
3_3_10_2,1884968544,10,-0.7,1.0
3_3_10_3,1884968544,15,-0.7,1.0
3_3_10_4,1884968544,20,-0.7,1.0
3_3_10_5,1884968544,25,-0.7,1.0
3_4_0_0,1884968544,1,-0.6,0.0
3_4_0_1,1884968544,5,-0.6,0.0
3_4_0_2,1884968544,10,-0.6,0.0
3_4_0_3,1884968544,15,-0.6,0.0
3_4_0_4,1884968544,20,-0.6,0.0
3_4_0_5,1884968544,25,-0.6,0.0
3_4_1_0,1884968544,1,-0.6,0.1
3_4_1_1,1884968544,5,-0.6,0.1
3_4_1_2,1884968544,10,-0.6,0.1
3_4_1_3,1884968544,15,-0.6,0.1
3_4_1_4,1884968544,20,-0.6,0.1
3_4_1_5,1884968544,25,-0.6,0.1
3_4_2_0,1884968544,1,-0.6,0.2
3_4_2_1,1884968544,5,-0.6,0.2
3_4_2_2,1884968544,10,-0.6,0.2
3_4_2_3,1884968544,15,-0.6,0.2
3_4_2_4,1884968544,20,-0.6,0.2
3_4_2_5,1884968544,25,-0.6,0.2
3_4_3_0,1884968544,1,-0.6,0.3
3_4_3_1,1884968544,5,-0.6,0.3
3_4_3_2,1884968544,10,-0.6,0.3
3_4_3_3,1884968544,15,-0.6,0.3
3_4_3_4,1884968544,20,-0.6,0.3
3_4_3_5,1884968544,25,-0.6,0.3
3_4_4_0,1884968544,1,-0.6,0.4
3_4_4_1,1884968544,5,-0.6,0.4
3_4_4_2,1884968544,10,-0.6,0.4
3_4_4_3,1884968544,15,-0.6,0.4
3_4_4_4,1884968544,20,-0.6,0.4
3_4_4_5,1884968544,25,-0.6,0.4
3_4_5_0,1884968544,1,-0.6,0.5
3_4_5_1,1884968544,5,-0.6,0.5
3_4_5_2,1884968544,10,-0.6,0.5
3_4_5_3,1884968544,15,-0.6,0.5
3_4_5_4,1884968544,20,-0.6,0.5
3_4_5_5,1884968544,25,-0.6,0.5
3_4_6_0,1884968544,1,-0.6,0.6
3_4_6_1,1884968544,5,-0.6,0.6
3_4_6_2,1884968544,10,-0.6,0.6
3_4_6_3,1884968544,15,-0.6,0.6
3_4_6_4,1884968544,20,-0.6,0.6
3_4_6_5,1884968544,25,-0.6,0.6
3_4_7_0,1884968544,1,-0.6,0.7
3_4_7_1,1884968544,5,-0.6,0.7
3_4_7_2,1884968544,10,-0.6,0.7
3_4_7_3,1884968544,15,-0.6,0.7
3_4_7_4,1884968544,20,-0.6,0.7
3_4_7_5,1884968544,25,-0.6,0.7
3_4_8_0,1884968544,1,-0.6,0.8
3_4_8_1,1884968544,5,-0.6,0.8
3_4_8_2,1884968544,10,-0.6,0.8
3_4_8_3,1884968544,15,-0.6,0.8
3_4_8_4,1884968544,20,-0.6,0.8
3_4_8_5,1884968544,25,-0.6,0.8
3_4_9_0,1884968544,1,-0.6,0.9
3_4_9_1,1884968544,5,-0.6,0.9
3_4_9_2,1884968544,10,-0.6,0.9
3_4_9_3,1884968544,15,-0.6,0.9
3_4_9_4,1884968544,20,-0.6,0.9
3_4_9_5,1884968544,25,-0.6,0.9
3_4_10_0,1884968544,1,-0.6,1.0
3_4_10_1,1884968544,5,-0.6,1.0
3_4_10_2,1884968544,10,-0.6,1.0
3_4_10_3,1884968544,15,-0.6,1.0
3_4_10_4,1884968544,20,-0.6,1.0
3_4_10_5,1884968544,25,-0.6,1.0
3_5_0_0,1884968544,1,-0.5,0.0
3_5_0_1,1884968544,5,-0.5,0.0
3_5_0_2,1884968544,10,-0.5,0.0
3_5_0_3,1884968544,15,-0.5,0.0
3_5_0_4,1884968544,20,-0.5,0.0
3_5_0_5,1884968544,25,-0.5,0.0
3_5_1_0,1884968544,1,-0.5,0.1
3_5_1_1,1884968544,5,-0.5,0.1
3_5_1_2,1884968544,10,-0.5,0.1
3_5_1_3,1884968544,15,-0.5,0.1
3_5_1_4,1884968544,20,-0.5,0.1
3_5_1_5,1884968544,25,-0.5,0.1
3_5_2_0,1884968544,1,-0.5,0.2
3_5_2_1,1884968544,5,-0.5,0.2
3_5_2_2,1884968544,10,-0.5,0.2
3_5_2_3,1884968544,15,-0.5,0.2
3_5_2_4,1884968544,20,-0.5,0.2
3_5_2_5,1884968544,25,-0.5,0.2
3_5_3_0,1884968544,1,-0.5,0.3
3_5_3_1,1884968544,5,-0.5,0.3
3_5_3_2,1884968544,10,-0.5,0.3
3_5_3_3,1884968544,15,-0.5,0.3
3_5_3_4,1884968544,20,-0.5,0.3
3_5_3_5,1884968544,25,-0.5,0.3
3_5_4_0,1884968544,1,-0.5,0.4
3_5_4_1,1884968544,5,-0.5,0.4
3_5_4_2,1884968544,10,-0.5,0.4
3_5_4_3,1884968544,15,-0.5,0.4
3_5_4_4,1884968544,20,-0.5,0.4
3_5_4_5,1884968544,25,-0.5,0.4
3_5_5_0,1884968544,1,-0.5,0.5
3_5_5_1,1884968544,5,-0.5,0.5
3_5_5_2,1884968544,10,-0.5,0.5
3_5_5_3,1884968544,15,-0.5,0.5
3_5_5_4,1884968544,20,-0.5,0.5
3_5_5_5,1884968544,25,-0.5,0.5
3_5_6_0,1884968544,1,-0.5,0.6
3_5_6_1,1884968544,5,-0.5,0.6
3_5_6_2,1884968544,10,-0.5,0.6
3_5_6_3,1884968544,15,-0.5,0.6
3_5_6_4,1884968544,20,-0.5,0.6
3_5_6_5,1884968544,25,-0.5,0.6
3_5_7_0,1884968544,1,-0.5,0.7
3_5_7_1,1884968544,5,-0.5,0.7
3_5_7_2,1884968544,10,-0.5,0.7
3_5_7_3,1884968544,15,-0.5,0.7
3_5_7_4,1884968544,20,-0.5,0.7
3_5_7_5,1884968544,25,-0.5,0.7
3_5_8_0,1884968544,1,-0.5,0.8
3_5_8_1,1884968544,5,-0.5,0.8
3_5_8_2,1884968544,10,-0.5,0.8
3_5_8_3,1884968544,15,-0.5,0.8
3_5_8_4,1884968544,20,-0.5,0.8
3_5_8_5,1884968544,25,-0.5,0.8
3_5_9_0,1884968544,1,-0.5,0.9
3_5_9_1,1884968544,5,-0.5,0.9
3_5_9_2,1884968544,10,-0.5,0.9
3_5_9_3,1884968544,15,-0.5,0.9
3_5_9_4,1884968544,20,-0.5,0.9
3_5_9_5,1884968544,25,-0.5,0.9
3_5_10_0,1884968544,1,-0.5,1.0
3_5_10_1,1884968544,5,-0.5,1.0
3_5_10_2,1884968544,10,-0.5,1.0
3_5_10_3,1884968544,15,-0.5,1.0
3_5_10_4,1884968544,20,-0.5,1.0
3_5_10_5,1884968544,25,-0.5,1.0
3_6_0_0,1884968544,1,-0.4,0.0
3_6_0_1,1884968544,5,-0.4,0.0
3_6_0_2,1884968544,10,-0.4,0.0
3_6_0_3,1884968544,15,-0.4,0.0
3_6_0_4,1884968544,20,-0.4,0.0
3_6_0_5,1884968544,25,-0.4,0.0
3_6_1_0,1884968544,1,-0.4,0.1
3_6_1_1,1884968544,5,-0.4,0.1
3_6_1_2,1884968544,10,-0.4,0.1
3_6_1_3,1884968544,15,-0.4,0.1
3_6_1_4,1884968544,20,-0.4,0.1
3_6_1_5,1884968544,25,-0.4,0.1
3_6_2_0,1884968544,1,-0.4,0.2
3_6_2_1,1884968544,5,-0.4,0.2
3_6_2_2,1884968544,10,-0.4,0.2
3_6_2_3,1884968544,15,-0.4,0.2
3_6_2_4,1884968544,20,-0.4,0.2
3_6_2_5,1884968544,25,-0.4,0.2
3_6_3_0,1884968544,1,-0.4,0.3
3_6_3_1,1884968544,5,-0.4,0.3
3_6_3_2,1884968544,10,-0.4,0.3
3_6_3_3,1884968544,15,-0.4,0.3
3_6_3_4,1884968544,20,-0.4,0.3
3_6_3_5,1884968544,25,-0.4,0.3
3_6_4_0,1884968544,1,-0.4,0.4
3_6_4_1,1884968544,5,-0.4,0.4
3_6_4_2,1884968544,10,-0.4,0.4
3_6_4_3,1884968544,15,-0.4,0.4
3_6_4_4,1884968544,20,-0.4,0.4
3_6_4_5,1884968544,25,-0.4,0.4
3_6_5_0,1884968544,1,-0.4,0.5
3_6_5_1,1884968544,5,-0.4,0.5
3_6_5_2,1884968544,10,-0.4,0.5
3_6_5_3,1884968544,15,-0.4,0.5
3_6_5_4,1884968544,20,-0.4,0.5
3_6_5_5,1884968544,25,-0.4,0.5
3_6_6_0,1884968544,1,-0.4,0.6
3_6_6_1,1884968544,5,-0.4,0.6
3_6_6_2,1884968544,10,-0.4,0.6
3_6_6_3,1884968544,15,-0.4,0.6
3_6_6_4,1884968544,20,-0.4,0.6
3_6_6_5,1884968544,25,-0.4,0.6
3_6_7_0,1884968544,1,-0.4,0.7
3_6_7_1,1884968544,5,-0.4,0.7
3_6_7_2,1884968544,10,-0.4,0.7
3_6_7_3,1884968544,15,-0.4,0.7
3_6_7_4,1884968544,20,-0.4,0.7
3_6_7_5,1884968544,25,-0.4,0.7
3_6_8_0,1884968544,1,-0.4,0.8
3_6_8_1,1884968544,5,-0.4,0.8
3_6_8_2,1884968544,10,-0.4,0.8
3_6_8_3,1884968544,15,-0.4,0.8
3_6_8_4,1884968544,20,-0.4,0.8
3_6_8_5,1884968544,25,-0.4,0.8
3_6_9_0,1884968544,1,-0.4,0.9
3_6_9_1,1884968544,5,-0.4,0.9
3_6_9_2,1884968544,10,-0.4,0.9
3_6_9_3,1884968544,15,-0.4,0.9
3_6_9_4,1884968544,20,-0.4,0.9
3_6_9_5,1884968544,25,-0.4,0.9
3_6_10_0,1884968544,1,-0.4,1.0
3_6_10_1,1884968544,5,-0.4,1.0
3_6_10_2,1884968544,10,-0.4,1.0
3_6_10_3,1884968544,15,-0.4,1.0
3_6_10_4,1884968544,20,-0.4,1.0
3_6_10_5,1884968544,25,-0.4,1.0
3_7_0_0,1884968544,1,-0.3,0.0
3_7_0_1,1884968544,5,-0.3,0.0
3_7_0_2,1884968544,10,-0.3,0.0
3_7_0_3,1884968544,15,-0.3,0.0
3_7_0_4,1884968544,20,-0.3,0.0
3_7_0_5,1884968544,25,-0.3,0.0
3_7_1_0,1884968544,1,-0.3,0.1
3_7_1_1,1884968544,5,-0.3,0.1
3_7_1_2,1884968544,10,-0.3,0.1
3_7_1_3,1884968544,15,-0.3,0.1
3_7_1_4,1884968544,20,-0.3,0.1
3_7_1_5,1884968544,25,-0.3,0.1
3_7_2_0,1884968544,1,-0.3,0.2
3_7_2_1,1884968544,5,-0.3,0.2
3_7_2_2,1884968544,10,-0.3,0.2
3_7_2_3,1884968544,15,-0.3,0.2
3_7_2_4,1884968544,20,-0.3,0.2
3_7_2_5,1884968544,25,-0.3,0.2
3_7_3_0,1884968544,1,-0.3,0.3
3_7_3_1,1884968544,5,-0.3,0.3
3_7_3_2,1884968544,10,-0.3,0.3
3_7_3_3,1884968544,15,-0.3,0.3
3_7_3_4,1884968544,20,-0.3,0.3
3_7_3_5,1884968544,25,-0.3,0.3
3_7_4_0,1884968544,1,-0.3,0.4
3_7_4_1,1884968544,5,-0.3,0.4
3_7_4_2,1884968544,10,-0.3,0.4
3_7_4_3,1884968544,15,-0.3,0.4
3_7_4_4,1884968544,20,-0.3,0.4
3_7_4_5,1884968544,25,-0.3,0.4
3_7_5_0,1884968544,1,-0.3,0.5
3_7_5_1,1884968544,5,-0.3,0.5
3_7_5_2,1884968544,10,-0.3,0.5
3_7_5_3,1884968544,15,-0.3,0.5
3_7_5_4,1884968544,20,-0.3,0.5
3_7_5_5,1884968544,25,-0.3,0.5
3_7_6_0,1884968544,1,-0.3,0.6
3_7_6_1,1884968544,5,-0.3,0.6
3_7_6_2,1884968544,10,-0.3,0.6
3_7_6_3,1884968544,15,-0.3,0.6
3_7_6_4,1884968544,20,-0.3,0.6
3_7_6_5,1884968544,25,-0.3,0.6
3_7_7_0,1884968544,1,-0.3,0.7
3_7_7_1,1884968544,5,-0.3,0.7
3_7_7_2,1884968544,10,-0.3,0.7
3_7_7_3,1884968544,15,-0.3,0.7
3_7_7_4,1884968544,20,-0.3,0.7
3_7_7_5,1884968544,25,-0.3,0.7
3_7_8_0,1884968544,1,-0.3,0.8
3_7_8_1,1884968544,5,-0.3,0.8
3_7_8_2,1884968544,10,-0.3,0.8
3_7_8_3,1884968544,15,-0.3,0.8
3_7_8_4,1884968544,20,-0.3,0.8
3_7_8_5,1884968544,25,-0.3,0.8
3_7_9_0,1884968544,1,-0.3,0.9
3_7_9_1,1884968544,5,-0.3,0.9
3_7_9_2,1884968544,10,-0.3,0.9
3_7_9_3,1884968544,15,-0.3,0.9
3_7_9_4,1884968544,20,-0.3,0.9
3_7_9_5,1884968544,25,-0.3,0.9
3_7_10_0,1884968544,1,-0.3,1.0
3_7_10_1,1884968544,5,-0.3,1.0
3_7_10_2,1884968544,10,-0.3,1.0
3_7_10_3,1884968544,15,-0.3,1.0
3_7_10_4,1884968544,20,-0.3,1.0
3_7_10_5,1884968544,25,-0.3,1.0
3_8_0_0,1884968544,1,-0.2,0.0
3_8_0_1,1884968544,5,-0.2,0.0
3_8_0_2,1884968544,10,-0.2,0.0
3_8_0_3,1884968544,15,-0.2,0.0
3_8_0_4,1884968544,20,-0.2,0.0
3_8_0_5,1884968544,25,-0.2,0.0
3_8_1_0,1884968544,1,-0.2,0.1
3_8_1_1,1884968544,5,-0.2,0.1
3_8_1_2,1884968544,10,-0.2,0.1
3_8_1_3,1884968544,15,-0.2,0.1
3_8_1_4,1884968544,20,-0.2,0.1
3_8_1_5,1884968544,25,-0.2,0.1
3_8_2_0,1884968544,1,-0.2,0.2
3_8_2_1,1884968544,5,-0.2,0.2
3_8_2_2,1884968544,10,-0.2,0.2
3_8_2_3,1884968544,15,-0.2,0.2
3_8_2_4,1884968544,20,-0.2,0.2
3_8_2_5,1884968544,25,-0.2,0.2
3_8_3_0,1884968544,1,-0.2,0.3
3_8_3_1,1884968544,5,-0.2,0.3
3_8_3_2,1884968544,10,-0.2,0.3
3_8_3_3,1884968544,15,-0.2,0.3
3_8_3_4,1884968544,20,-0.2,0.3
3_8_3_5,1884968544,25,-0.2,0.3
3_8_4_0,1884968544,1,-0.2,0.4
3_8_4_1,1884968544,5,-0.2,0.4
3_8_4_2,1884968544,10,-0.2,0.4
3_8_4_3,1884968544,15,-0.2,0.4
3_8_4_4,1884968544,20,-0.2,0.4
3_8_4_5,1884968544,25,-0.2,0.4
3_8_5_0,1884968544,1,-0.2,0.5
3_8_5_1,1884968544,5,-0.2,0.5
3_8_5_2,1884968544,10,-0.2,0.5
3_8_5_3,1884968544,15,-0.2,0.5
3_8_5_4,1884968544,20,-0.2,0.5
3_8_5_5,1884968544,25,-0.2,0.5
3_8_6_0,1884968544,1,-0.2,0.6
3_8_6_1,1884968544,5,-0.2,0.6
3_8_6_2,1884968544,10,-0.2,0.6
3_8_6_3,1884968544,15,-0.2,0.6
3_8_6_4,1884968544,20,-0.2,0.6
3_8_6_5,1884968544,25,-0.2,0.6
3_8_7_0,1884968544,1,-0.2,0.7
3_8_7_1,1884968544,5,-0.2,0.7
3_8_7_2,1884968544,10,-0.2,0.7
3_8_7_3,1884968544,15,-0.2,0.7
3_8_7_4,1884968544,20,-0.2,0.7
3_8_7_5,1884968544,25,-0.2,0.7
3_8_8_0,1884968544,1,-0.2,0.8
3_8_8_1,1884968544,5,-0.2,0.8
3_8_8_2,1884968544,10,-0.2,0.8
3_8_8_3,1884968544,15,-0.2,0.8
3_8_8_4,1884968544,20,-0.2,0.8
3_8_8_5,1884968544,25,-0.2,0.8
3_8_9_0,1884968544,1,-0.2,0.9
3_8_9_1,1884968544,5,-0.2,0.9
3_8_9_2,1884968544,10,-0.2,0.9
3_8_9_3,1884968544,15,-0.2,0.9
3_8_9_4,1884968544,20,-0.2,0.9
3_8_9_5,1884968544,25,-0.2,0.9
3_8_10_0,1884968544,1,-0.2,1.0
3_8_10_1,1884968544,5,-0.2,1.0
3_8_10_2,1884968544,10,-0.2,1.0
3_8_10_3,1884968544,15,-0.2,1.0
3_8_10_4,1884968544,20,-0.2,1.0
3_8_10_5,1884968544,25,-0.2,1.0
3_9_0_0,1884968544,1,-0.1,0.0
3_9_0_1,1884968544,5,-0.1,0.0
3_9_0_2,1884968544,10,-0.1,0.0
3_9_0_3,1884968544,15,-0.1,0.0
3_9_0_4,1884968544,20,-0.1,0.0
3_9_0_5,1884968544,25,-0.1,0.0
3_9_1_0,1884968544,1,-0.1,0.1
3_9_1_1,1884968544,5,-0.1,0.1
3_9_1_2,1884968544,10,-0.1,0.1
3_9_1_3,1884968544,15,-0.1,0.1
3_9_1_4,1884968544,20,-0.1,0.1
3_9_1_5,1884968544,25,-0.1,0.1
3_9_2_0,1884968544,1,-0.1,0.2
3_9_2_1,1884968544,5,-0.1,0.2
3_9_2_2,1884968544,10,-0.1,0.2
3_9_2_3,1884968544,15,-0.1,0.2
3_9_2_4,1884968544,20,-0.1,0.2
3_9_2_5,1884968544,25,-0.1,0.2
3_9_3_0,1884968544,1,-0.1,0.3
3_9_3_1,1884968544,5,-0.1,0.3
3_9_3_2,1884968544,10,-0.1,0.3
3_9_3_3,1884968544,15,-0.1,0.3
3_9_3_4,1884968544,20,-0.1,0.3
3_9_3_5,1884968544,25,-0.1,0.3
3_9_4_0,1884968544,1,-0.1,0.4
3_9_4_1,1884968544,5,-0.1,0.4
3_9_4_2,1884968544,10,-0.1,0.4
3_9_4_3,1884968544,15,-0.1,0.4
3_9_4_4,1884968544,20,-0.1,0.4
3_9_4_5,1884968544,25,-0.1,0.4
3_9_5_0,1884968544,1,-0.1,0.5
3_9_5_1,1884968544,5,-0.1,0.5
3_9_5_2,1884968544,10,-0.1,0.5
3_9_5_3,1884968544,15,-0.1,0.5
3_9_5_4,1884968544,20,-0.1,0.5
3_9_5_5,1884968544,25,-0.1,0.5
3_9_6_0,1884968544,1,-0.1,0.6
3_9_6_1,1884968544,5,-0.1,0.6
3_9_6_2,1884968544,10,-0.1,0.6
3_9_6_3,1884968544,15,-0.1,0.6
3_9_6_4,1884968544,20,-0.1,0.6
3_9_6_5,1884968544,25,-0.1,0.6
3_9_7_0,1884968544,1,-0.1,0.7
3_9_7_1,1884968544,5,-0.1,0.7
3_9_7_2,1884968544,10,-0.1,0.7
3_9_7_3,1884968544,15,-0.1,0.7
3_9_7_4,1884968544,20,-0.1,0.7
3_9_7_5,1884968544,25,-0.1,0.7
3_9_8_0,1884968544,1,-0.1,0.8
3_9_8_1,1884968544,5,-0.1,0.8
3_9_8_2,1884968544,10,-0.1,0.8
3_9_8_3,1884968544,15,-0.1,0.8
3_9_8_4,1884968544,20,-0.1,0.8
3_9_8_5,1884968544,25,-0.1,0.8
3_9_9_0,1884968544,1,-0.1,0.9
3_9_9_1,1884968544,5,-0.1,0.9
3_9_9_2,1884968544,10,-0.1,0.9
3_9_9_3,1884968544,15,-0.1,0.9
3_9_9_4,1884968544,20,-0.1,0.9
3_9_9_5,1884968544,25,-0.1,0.9
3_9_10_0,1884968544,1,-0.1,1.0
3_9_10_1,1884968544,5,-0.1,1.0
3_9_10_2,1884968544,10,-0.1,1.0
3_9_10_3,1884968544,15,-0.1,1.0
3_9_10_4,1884968544,20,-0.1,1.0
3_9_10_5,1884968544,25,-0.1,1.0
3_10_0_0,1884968544,1,0.0,0.0
3_10_0_1,1884968544,5,0.0,0.0
3_10_0_2,1884968544,10,0.0,0.0
3_10_0_3,1884968544,15,0.0,0.0
3_10_0_4,1884968544,20,0.0,0.0
3_10_0_5,1884968544,25,0.0,0.0
3_10_1_0,1884968544,1,0.0,0.1
